# Mapping of OMA species codes to NCBI taxon IDs and scientific names.
# Note: OMA species codes are whenever possible identical to UniProt codes.
# Format: OMA code<tab>OMA Taxon ID<tab>NCBI Taxon ID<tab>GTDB genome accession<tab>Scientific name<tab>Genome source<tab>Version/Release
ARCVS	-1443484629	693661	RS_GCF_000194625.1	Archaeoglobus veneficus (strain DSM 11195 / SNP6)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
ARMGA	47427	47427	n/a	Armillaria gallica	EnsemblGenomes	Ensembl Fungi 48; Armga1
ARMOS	47428	47428	n/a	Armillaria ostoyae	EnsemblGenomes	Ensembl Fungi 51; version_2
ARMRO	-112355246	685828	RS_GCF_014202505.1	Armatimonas rosea	Refseq	Refseq; ASM1420250v1; GCA_014202505.1; 14-AUG-2020
AROAE	-1064144224	76114	RS_GCF_000025965.1	Aromatoleum aromaticum (strain EbN1)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 105)
ARTBC	663331	663331	n/a	Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371)	EnsemblGenomes	Ensembl Fungi 42; ASM15112v2
ARTGP	535722	535722	n/a	Arthroderma gypseum (strain ATCC MYA-4604 / CBS 118893)	EnsemblGenomes	Ensembl Fungi 48; MS_CBS118893
ARTOA	756982	756982	n/a	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	EnsemblGenomes	Ensembl Fungi 42; AOL24927_1.0
ARTOC	554155	554155	n/a	Arthroderma otae (strain ATCC MYA-4605 / CBS 113480)	EnsemblGenomes	Ensembl Fungi 48; ASM15114v1
ARTPN	-547628650	696747	RS_GCF_000210375.1	Arthrospira platensis (strain NIES-39 / IAM M-135)	EnsemblGenomes	Ensembl Bacteria 34; ASM21037v1; 14-SEP-2016
ARTS2	-1672854553	290399	RS_GCF_000196235.1	Arthrobacter sp. (strain FB24)	EBI	03-NOV-2006 (Rel. 89, Last updated, Version 1)
ARTSS	-932741692	1029718	RS_GCF_000270205.1	Arthromitus sp. (strain SFB-mouse-Japan)	EBI	21-AUG-2013 (Rel. 117, Last updated, Version 2)
ASHGO	284811	284811	n/a	Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056)	EnsemblGenomes	Ensembl Fungi 21; ASM9102v1; 5-DEC-2013
ASPA1	690307	690307	n/a	Aspergillus aculeatus (strain ATCC 16872 / CBS 172.66 / WB 5094)	EnsemblGenomes	Ensembl Fungi 52; Aspac1
ASPAC	5053	5053	n/a	Aspergillus aculeatus	JGI	JGI; Aspac1; 07-MAR-2012
ASPBC	767769	767769	n/a	Aspergillus brasiliensis (strain CBS 101740 / IMI 381727 / IBT 21946)	EnsemblGenomes	Ensembl Fungi 52; Aspbr1
ASPC5	602072	602072	n/a	Aspergillus carbonarius (strain ITEM 5010)	EnsemblGenomes	Ensembl Fungi 48; Aspca3
ASPCI	454130	454130	n/a	Aspergillus calidoustus	EnsemblGenomes	Ensembl Fungi 52; Acal_Allpaths_LG
ASPCL	344612	344612	n/a	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	EnsemblGenomes	Ensembl Fungi 16; CADRE; 19-OCT-2012
ASPFN	332952	332952	n/a	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	EnsemblGenomes	Ensembl Fungi 16; assembly; 17-OCT-2012
ASPFU	330879	330879	n/a	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100)	EnsemblGenomes	Ensembl Fungi 21; CADRE; 5-DEC-2013
ASPGL	41413	41413	n/a	Aspergillus glaucus	JGI	JGI; Eurhe1; 12-MAR-2012
ASPN1	1392255	1392255	n/a	Aspergillus novofumigatus (strain IBT 16806)	EnsemblGenomes	Ensembl Fungi 52; Aspnov1
ASPNG	5061	5061	n/a	Aspergillus niger	EnsemblGenomes	Ensembl Fungi 48; ASM151534v1
ASPOF	4686	4686	n/a	Asparagus officinalis	EnsemblGenomes	Ensembl Plants [103]; Aspof.V1
ASPOR	510516	510516	n/a	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	JGI	JGI; Aspor1; 08-AUG-2012
ASPPA	5067	5067	n/a	Aspergillus parasiticus	EnsemblGenomes	Ensembl Fungi 56; Asppar1; GCA_009176385.1
ASPTC	767770	767770	n/a	Aspergillus tubingensis (strain CBS 134.48)	EnsemblGenomes	Ensembl Fungi 50; Asptu1
ASPTN	341663	341663	n/a	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	JGI	JGI; Aspte1; 19-SEP-2012
ASPV1	1450538	1450538	n/a	Aspergillus violaceofuscus (strain CBS 115571)	EnsemblGenomes	Ensembl Fungi 52; Aspvio1
ASTCA	8154	8154	n/a	Astatotilapia calliptera	Ensembl	Ensembl 102; fAstCal1.2
ASTEC	-383663784	573065	RS_GCF_000175215.2	Asticcacaulis excentricus (strain ATCC 15261 / DSM 4724 / KCTC 12464 / NCIMB 9791 / VKM B-1370 / CB 48)	EBI	16-MAY-2014 (Rel. 120, Last updated, Version 4)
ASTMX	7994	7994	n/a	Astyanax mexicanus	Ensembl	Ensembl 74; AstMex102; 27-NOV-2013
ASTRU	7604	7604	n/a	Asterias rubens	Refseq	Refseq; ; eAstRub1.3; 23-APR-2020
ATETH	-341086917	1453429	RS_GCF_000025125.1	Atelocyanobacterium thalassa (isolate ALOHA)	EBI	17-FEB-2014 (Rel. 119, Last updated, Version 6)
ATHCN	194338	194338	n/a	Athene cunicularia	Ensembl	Ensembl Vertebrates 51; athCun1
ATRLM	-1636287389	2847778	RS_GCF_015775515.1	Atribacter laminatus	Refseq	Refseq; ASM1577551v1; GCA_015775515.1; 07-DEC-2020
ATTCE	12957	12957	n/a	Atta cephalotes	EnsemblGenomes	Ensembl Metazoa 12; Acep1; 15-DEC-2011
AURAN	44056	44056	n/a	Aureococcus anophagefferens	EnsemblGenomes	
AURPU	5580	5580	n/a	Aureobasidium pullulans	JGI	JGI; Aurpu_var_sub1; 15-MAY-2012
AURSE	1043005	1043005	n/a	Aureobasidium subglaciale (strain EXF-2481)	EnsemblGenomes	Ensembl Fungi 52; Aureobasidium_pullulans_var._subglaciale_EXF-2481_v1.0
AURST	717982	717982	n/a	Auricularia subglabra (strain TFB-10046 / SS5)	JGI	JGI; Aurde1; 07-MAR-2012
AVIPA	-1371990652	728	RS_GCF_900450705.1	Avibacterium paragallinarum	EnsemblGenomes	Ensembl Bacteria 46; ASM96930v1
AYWBP	-1586606911	322098	RS_GCF_000012225.1	Aster yellows witches'-broom phytoplasma (strain AYWB)	EBI	19-MAY-2006 (Rel. 87, Last updated, Version 2)
AZOC5	-973193036	438753	RS_GCF_000010525.1	Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG 6465 / NBRC 14845 / NCIMB 13405 / ORS 571)	Genome Reviews	05-FEB-2008 (Rel. 86, Last updated, Version 1)
AZOL4	-1669148224	862719	RS_GCF_000283655.1	Azospirillum lipoferum (strain 4B)	EBI	10-JAN-2012 (Rel. 111, Last updated, Version 3)
AZOOP	-1265218416	640081	RS_GCF_905120365.1	Azospira oryzae (strain ATCC BAA-33 / DSM 13638 / PS)	EBI	11-NOV-2013 (Rel. 118, Last updated, Version 4)
AZOPC	-1983402217	511995	GB_GCA_000010645.1	Azobacteroides pseudotrichonymphae genomovar. CFP2	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 5)
AZOSB	-2106566626	418699	RS_GCF_001682385.1	Azoarcus sp. (strain BH72)	EBI	19-DEC-2006 (Rel. 90, Last updated, Version 1)
AZOVD	-1974886892	322710	RS_GCF_000021045.1	Azotobacter vinelandii (strain DJ / ATCC BAA-1303)	EBI	28-JUN-2009 (Rel. 101, Last updated, Version 3)
BABBI	5866	5866	n/a	Babesia bigemina	EBI	13-JUN-2014 (Rel. 121, Last updated, Version 1)
BABBO	5865	5865	n/a	Babesia bovis	EBI	13-AUG-2014 (Rel. 121, Last updated, Version 4)
BABMR	1133968	1133968	n/a	Babesia microti (strain RI)	EnsemblGenomes	Ensembl Protists 32; ASM69194v1; 3-AUG-2016
BACA1	-599579338	720555	RS_GCF_000165925.1	Bacillus atrophaeus (strain 1942)	EBI	28-SEP-2012 (Rel. 114, Last updated, Version 2)
BACAA	-787199620	592021	RS_GCF_000022865.1	Bacillus anthracis (strain A0248)	Genome Reviews	10-AUG-2010 (Rel. 124, Last updated, Version 16)
BACAC	-260568624	568206	RS_GCF_000021445.1	Bacillus anthracis (strain CDC 684 / NRRL 3495)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 9)
BACAH	-35846538	412694	RS_GCF_000015065.1	Bacillus thuringiensis (strain Al Hakam)	EBI	28-NOV-2006 (Rel. 89, Last updated, Version 1)
BACAI	-1550712110	637380	RS_GCF_000143605.1	Bacillus cereus var. anthracis (strain CI)	EBI	12-FEB-2013 (Rel. 115, Last updated, Version 3)
BACAN	-1731496	1392	RS_GCF_002525715.1	Bacillus anthracis str. 'Ames Ancestor'	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 110)
BACAS	-1931427361	692420	RS_GCF_000196735.1	Bacillus amyloliquefaciens (strain ATCC 23350 / DSM 7 / BCRC 11601 / CCUG 28519 / NBRC 15535 / NRRL B-14393 / F)	EBI	17-AUG-2011 (Rel. 109, Last updated, Version 2)
BACC0	-1709735230	405535	RS_GCF_000021785.1	Bacillus cereus (strain AH820)	Genome Reviews	22-DEC-2009 (Rel. 115, Last updated, Version 11)
BACC1	-237868151	222523	GB_GCA_002952795.1	Bacillus cereus (strain ATCC 10987 / NRS 248)	EBI	03-FEB-2014 (Rel. 119, Last updated, Version 5)
BACC2	-486654183	405531	RS_GCF_000021305.1	Bacillus cereus (strain G9842)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 3)
BACC3	-532238650	572264	RS_GCF_000022505.1	Bacillus cereus (strain 03BB102)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 10)
BACC4	-522875827	405532	RS_GCF_007679745.1	Bacillus cereus (strain B4264)	Genome Reviews	07-JUL-2009 (Rel. 108, Last updated, Version 5)
BACC7	-2062658796	405534	RS_GCF_000021225.1	Bacillus cereus (strain AH187)	Genome Reviews	16-JUN-2009 (Rel. 107, Last updated, Version 4)
BACCN	-996874452	315749	RS_GCF_000017425.1	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	Genome Reviews	26-FEB-2008 (Rel. 87, Last updated, Version 2)
BACCQ	-724799652	361100	RS_GCF_000013065.1	Bacillus cereus (strain Q1)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 13)
BACCR	-5070824	226900	RS_GCF_000007825.1	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 118)
BACCZ	-233205545	288681	RS_GCF_000011625.1	Bacillus cereus (strain ZK / E33L)	EBI	30-JAN-2014 (Rel. 119, Last updated, Version 12)
BACDO	27457	27457	n/a	Bactrocera dorsalis	Refseq	Refseq; ASM2337382v1; GCF_023373825.1; 19-JUL-2022
BACF6	-1842265812	862962	RS_GCF_000210835.1	Bacteroides fragilis (strain 638R)	EBI	16-NOV-2010 (Rel. 106, Last updated, Version 2)
BACFN	-1173015801	272559	RS_GCF_000025985.1	Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / CCUG 4856 / JCM 11019 / NCTC 9343 / Onslow)	EBI	01-JUL-2011 (Rel. 109, Last updated, Version 6)
BACFR	-661754158	295405	RS_GCF_000009925.1	Bacteroides fragilis (strain YCH46)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 100)
BACHK	-248429373	281309	RS_GCF_000008505.1	Bacillus thuringiensis subsp. konkukian (strain 97-27)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 106)
BACIE	-1887965149	439292	GB_GCA_000093085.1	Bacillus selenitireducens (strain ATCC 700615 / DSM 15326 / MLS10)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 2)
BACLD	-2058643789	279010	RS_GCF_000011645.1	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	EBI	02-FEB-2014 (Rel. 119, Last updated, Version 8)
BACMK	-1032043063	315730	RS_GCF_000018825.1	Bacillus mycoides (strain KBAB4)	Genome Reviews	01-JUL-2008 (Rel. 93, Last updated, Version 2)
BACP2	-240697205	315750	RS_GCF_007679675.1	Bacillus pumilus (strain SAFR-032)	Genome Reviews	15-JAN-2008 (Rel. 85, Last updated, Version 2)
BACS4	-1751406305	1052585	RS_GCF_000227465.1	Bacillus spizizenii (strain DSM 15029 / JCM 12233 / NBRC 101239 / NRRL B-23049 / TU-B-10)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
BACSE	-5904041	46506	RS_GCF_009024975.1	Bacteroides stercoris	EnsemblGenomes	Ensembl Bacteria 41; ASM153560v1
BACSH	-1756466685	655816	RS_GCF_000146565.1	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)	EBI	07-JUN-2011 (Rel. 109, Last updated, Version 2)
BACST	-1486985360	936156	RS_GCF_007667365.1	Bacillus subtilis (strain BSn5)	EBI	13-APR-2011 (Rel. 108, Last updated, Version 2)
BACSU	-898711508	224308	RS_GCF_000009045.1	Bacillus subtilis (strain 168)	EBI	26-FEB-2014 (Rel. 119, Last updated, Version 11)
BACT0	-1888850842	930170	GB_GCA_000190515.1	Bacillus thuringiensis subsp. finitimus (strain YBT-020)	EBI	01-MAY-2011 (Rel. 108, Last updated, Version 2)
BACT1	-2095129598	714359	RS_GCF_000092165.1	Bacillus thuringiensis (strain BMB171)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 7)
BACT6	-1225437715	693979	RS_GCF_000186225.1	Bacteroides helcogenes (strain ATCC 35417 / DSM 20613 / JCM 6297 / CCUG 15421 / P 36-108)	EBI	10-OCT-2011 (Rel. 110, Last updated, Version 3)
BACTN	-11031136	226186	RS_GCF_000011065.1	Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 110)
BACVZ	-1799563048	326423	RS_GCF_000015785.2	Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42)	Genome Reviews	04-DEC-2007 (Rel. 84, Last updated, Version 2)
BALMU	9771	9771	n/a	Balaenoptera musculus	Ensembl	Ensembl Vertebrates [103]; mBalMus1.v2
BARBK	-1349851977	360095	RS_GCF_000015445.1	Bartonella bacilliformis (strain ATCC 35685 / NCTC 12138 / KC583)	Genome Reviews	20-MAR-2007 (Rel. 70, Last updated, Version 2)
BARC7	-1290496157	696125	RS_GCF_000253015.1	Bartonella clarridgeiae (strain CIP 104772 / 73)	EBI	25-MAY-2011 (Rel. 108, Last updated, Version 2)
BARGA	-1277018120	634504	RS_GCF_000022725.1	Bartonella grahamii (strain as4aup)	EBI	25-JUN-2009 (Rel. 101, Last updated, Version 2)
BARHE	-1470800781	283166	RS_GCF_000046705.1	Bartonella henselae (strain ATCC 49882 / DSM 28221 / Houston 1)	EBI	14-NOV-2006 (Rel. 89, Last updated, Version 5)
BARQU	-1328263449	283165	RS_GCF_000046685.1	Bartonella quintana (strain Toulouse)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 105)
BART1	-297266377	382640	RS_GCF_000196435.1	Bartonella tribocorum (strain CIP 105476 / IBS 506)	EBI	26-FEB-2008 (Rel. 94, Last updated, Version 3)
BARVW	-1188986162	1094497	RS_GCF_000341385.1	Bartonella vinsonii subsp. berkhoffii (strain Winnie)	EBI	05-APR-2013 (Rel. 116, Last updated, Version 2)
BATDE	109871	109871	n/a	Batrachochytrium dendrobatidis	JGI	JGI; Batde5; 07-MAR-2012
BATDJ	684364	684364	n/a	Batrachochytrium dendrobatidis (strain JAM81 / FGSC 10211)	JGI	Dicpu5; 02-Mar-2009
BAUCH	-682964440	374463	GB_GCA_000013185.1	Baumannia cicadellinicola subsp. Homalodisca coagulata	EBI	29-APR-2006 (Rel. 87, Last updated, Version 1)
BAUPA	717646	717646	n/a	Baudoinia panamericana (strain UAMH 10762)	EnsemblGenomes	Ensembl Fungi 52; Bauco1
BDEBA	-1967204678	264462	RS_GCF_000196175.1	Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 118)
BEABA	176275	176275	n/a	Beauveria bassiana	EnsemblGenomes	Ensembl Fungi 42; ASM287115v1
BEII9	-266080661	395963	RS_GCF_000019845.1	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	Genome Reviews	01-JUL-2008 (Rel. 93, Last updated, Version 1)
BELBD	-1808803562	866536	RS_GCF_000265405.1	Belliella baltica (strain DSM 15883 / CIP 108006 / LMG 21964 / BA134)	EBI	09-JAN-2015 (Rel. 123, Last updated, Version 3)
BERLS	-17187808	880071	RS_GCF_000265505.1	Bernardetia litoralis (strain ATCC 23117 / DSM 6794 / NBRC 15988 / NCIMB 1366 / Fx l1 / Sio-4)	EBI	09-JAN-2015 (Rel. 123, Last updated, Version 3)
BETVV	3555	3555	n/a	Beta vulgaris subsp. vulgaris	EnsemblGenomes	Ensembl Plants 53; RefBeet-1.2.2
BEUC1	-23984878	471853	RS_GCF_000023105.1	Beutenbergia cavernae (strain ATCC BAA-8 / DSM 12333 / NBRC 16432)	Genome Reviews	10-AUG-2010 (Rel. 124, Last updated, Version 15)
BIFA0	-590899722	442563	RS_GCF_000021425.1	Bifidobacterium animalis subsp. lactis (strain AD011)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 12)
BIFAA	-879550506	367928	RS_GCF_000010425.1	Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a)	EBI	20-JAN-2007 (Rel. 90, Last updated, Version 3)
BIFAB	-385486102	552531	RS_GCF_000025245.2	Bifidobacterium animalis subsp. lactis (strain BB-12)	Genome Reviews	15-JUN-2010 (Rel. 122, Last updated, Version 1)
BIFAP	-11269676	1147128	RS_GCF_000304215.1	Bifidobacterium asteroides (strain PRL2011)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
BIFAR	-500898321	703613	RS_GCF_000260715.1	Bifidobacterium animalis subsp. animalis (strain ATCC 25527 / DSM 20104 / JCM 1190 / R101-8)	EBI	26-JUN-2012 (Rel. 113, Last updated, Version 2)
BIFAS	-278890055	555970	GB_GCA_000022965.1	Bifidobacterium animalis subsp. lactis (strain DSM 10140 / JCM 10602 / LMG 18314)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 20)
BIFAV	-503233853	573236	RS_GCF_000092765.1	Bifidobacterium animalis subsp. lactis (strain V9)	Genome Reviews	02-NOV-2010 (Rel. 126, Last updated, Version 2)
BIFBA	-1133078375	866777	RS_GCF_000213865.1	Bifidobacterium breve (strain ACS-071-V-Sch8b)	EBI	18-MAY-2011 (Rel. 108, Last updated, Version 1)
BIFBP	-850558871	702459	RS_GCF_000165905.1	Bifidobacterium bifidum (strain PRL2010)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 6)
BIFBS	-1967031528	883062	RS_GCF_000164965.1	Bifidobacterium bifidum (strain S17)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 1)
BIFDB	-889061345	401473	RS_GCF_000024445.1	Bifidobacterium dentium (strain ATCC 27534 / DSM 20436 / JCM 1195 / Bd1)	Genome Reviews	25-MAY-2010 (Rel. 121, Last updated, Version 3)
BIFL1	-800000338	565040	RS_GCF_000196575.1	Bifidobacterium longum subsp. infantis (strain 157F)	EBI	31-JAN-2011 (Rel. 107, Last updated, Version 1)
BIFL2	-767957719	565042	RS_GCF_000196555.1	Bifidobacterium longum subsp. longum (strain ATCC 15707 / DSM 20219 / JCM 1217 / NCTC 11818 / E194b)	EBI	31-JAN-2011 (Rel. 107, Last updated, Version 1)
BIFLB	-1891820931	580050	RS_GCF_000022705.1	Bifidobacterium animalis subsp. lactis (strain Bl-04 / DGCC2908 / RB 4825 / SD5219)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 5)
BIFLD	-294142503	205913	RS_GCF_000166895.2	Bifidobacterium longum (strain DJO10A)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 1)
BIFLJ	-940182418	759350	RS_GCF_000092325.1	Bifidobacterium longum subsp. longum (strain JDM301)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 6)
BIFLM	-1251706211	890402	RS_GCF_000166315.1	Bifidobacterium longum subsp. longum (strain BBMN68)	EBI	19-JAN-2011 (Rel. 107, Last updated, Version 3)
BIFLO	-388552094	206672	RS_GCF_000007525.1	Bifidobacterium longum (strain NCC 2705)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 110)
BIFLS	-1536099721	391904	RS_GCF_000269965.1	Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12)	EBI	24-DEC-2008 (Rel. 98, Last updated, Version 1)
BIGNC	753081	753081	n/a	Bigelowiella natans (strain CCMP2755)	EnsemblGenomes	Ensembl Protists 32; GCA_000320545.1; 3-AUG-2016
BLAHO	12968	12968	n/a	Blastocystis hominis	EnsemblGenomes	
BLASB	-1564331263	331104	RS_GCF_000022605.2	Blattabacterium sp. subsp. Blattella germanica (strain Bge)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 2)
BLASD	-102170584	1146883	RS_GCF_000284015.1	Blastococcus saxobsidens (strain DD2)	EBI	03-MAY-2012 (Rel. 112, Last updated, Version 2)
BLASP	-1075078032	600809	RS_GCF_000093165.1	Blattabacterium sp. subsp. Periplaneta americana (strain BPLAN)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 14)
BLAVI	-17395235	1079	RS_GCF_001402875.1	Blastochloris viridis	EnsemblGenomes	Ensembl Bacteria 38; Blastochloris_viridis_genome
BLOFL	-410928422	203907	GB_GCA_000043285.1	Blochmannia floridanus	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 118)
BLOPB	-2126047277	291272	RS_GCF_000011745.1	Blochmannia pennsylvanicus (strain BPEN)	EBI	02-FEB-2014 (Rel. 119, Last updated, Version 5)
BLOVB	-1570172426	859654	RS_GCF_000185985.2	Blochmannia vafer (strain BVAF)	EBI	29-NOV-2011 (Rel. 110, Last updated, Version 2)
BLUGR	34373	34373	n/a	Blumeria graminis	EnsemblGenomes	Ensembl Fungi 28; EF1; 29-JUL-2015
BOBOX	30522	30522	n/a	Bos indicus x Bos taurus	Ensembl	Ensembl Vertebrates 51; UOA_Angus_1
BODSA	75058	75058	n/a	Bodo saltans	EnsemblGenomes	Ensembl Protists 38; BSAL
BOMIM	132113	132113	n/a	Bombus impatiens	EnsemblGenomes	Ensembl Metazoa 31; GCA_000188095.2; 18-FEB-2016
BOMMO	7091	7091	n/a	Bombyx mori	SilkDB	v2.0
BORA1	-1346893733	360910	RS_GCF_000070465.1	Bordetella avium (strain 197N)	EBI	05-NOV-2010 (Rel. 106, Last updated, Version 12)
BORAP	-972360392	390236	RS_GCF_000165595.2	Borreliella afzelii (strain PKo)	Genome Reviews	14-NOV-2006 (Rel. 62, Last updated, Version 2)
BORBM	-752908962	1208658	RS_GCF_000317955.1	Bordetella bronchiseptica (strain MO149)	EBI	17-OCT-2012 (Rel. 114, Last updated, Version 2)
BORBN	-1020575034	521007	RS_GCF_000166635.1	Borreliella burgdorferi (strain N40)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 2)
BORBR	-288487788	257310	RS_GCF_000195675.1	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 118)
BORBU	-1602817835	224326	RS_GCF_000008685.2	Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 119)
BORBZ	-1888928523	445985	RS_GCF_000021405.1	Borreliella burgdorferi (strain ZS7)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 3)
BORCA	-1650946043	1155096	RS_GCF_000259345.1	Borrelia crocidurae (strain Achema)	EBI	16-MAY-2014 (Rel. 120, Last updated, Version 6)
BORDL	-1233029952	412419	GB_GCA_000019685.1	Borrelia duttonii (strain Ly)	Genome Reviews	16-DEC-2008 (Rel. 100, Last updated, Version 2)
BORGP	-1364057020	290434	GB_GCA_000196215.1	Borrelia garinii subsp. bavariensis (strain ATCC BAA-2496 / DSM 23469 / PBi)	Genome Reviews	17-APR-2007 (Rel. 72, Last updated, Version 56)
BORHD	-1253096841	314723	RS_GCF_000012065.2	Borrelia hermsii (strain HS1 / DAH)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 2)
BORP1	-34746415	568706	RS_GCF_000306945.1	Bordetella pertussis (strain ATCC 9797 / DSM 5571 / NCTC 10739 / 18323)	EBI	17-OCT-2012 (Rel. 114, Last updated, Version 2)
BORPA	-793730619	257311	RS_GCF_000195695.1	Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 118)
BORPC	-1711721972	1017264	RS_GCF_000212975.1	Bordetella pertussis (strain CS)	EBI	24-JUL-2011 (Rel. 109, Last updated, Version 2)
BORPD	-108639698	94624	RS_GCF_000067205.1	Bordetella petrii (strain ATCC BAA-461 / DSM 12804 / CCUG 43448)	Genome Reviews	29-APR-2008 (Rel. 90, Last updated, Version 1)
BORPE	-1764918902	257313	RS_GCF_004794295.1	Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 117)
BORRA	-1374906260	412418	RS_GCF_000019705.1	Borrelia recurrentis (strain A1)	Genome Reviews	16-DEC-2008 (Rel. 100, Last updated, Version 2)
BORT9	-1207628579	314724	RS_GCF_000012085.2	Borrelia turicatae (strain 91E135)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 1)
BOTFB	332648	332648	n/a	Botryotinia fuckeliana (strain B05.10)	BROAD Institute	Release 1.0
BOTPV	1287680	1287680	n/a	Botryosphaeria parva (strain UCR-NP2)	EnsemblGenomes	Ensembl Fungi 48; UCRNP2V3
BOVIN	9913	9913	n/a	Bos taurus	Ensembl	Ensembl 102; ARS-UCD1.2; GCA_002263795.2
BRADI	15368	15368	n/a	Brachypodium distachyon	EnsemblGenomes	Ensembl Plants 21; v1.0; 6-DEC-2013
BRADU	-1647401985	224911	RS_GCF_000011365.1	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 111)
BRAFD	-1701260177	446465	RS_GCF_000023405.1	Brachybacterium faecium (strain ATCC 43885 / DSM 4810 / JCM 11609 / LMG 19847 / NBRC 14762 / NCIMB 9860 / 6-10)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 2)
